position,time,race_num,country,gender,catagory
2452,09:35:48,32844,RSA,M,VET
2453,09:35:49,53730,RSA,M,VET
2454,09:35:50,16033,RSA,M,SEN
2455,09:35:52,17308,RSA,M,VET
2456,09:35:56,29294,RSA,M,MAS
2457,09:36:02,57585,RSA,M,SEN
2458,09:36:04,9584,RSA,M,VET
2459,09:36:08,28675,RSA,M,SEN
2460,09:36:12,45686,RSA,M,SEN
2461,09:36:12,24590,RSA,M,SEN
2462,09:36:12,20571,RSA,M,SEN
2463,09:36:13,25495,RSA,M,SEN
2464,09:36:15,39287,RSA,M,MAS
2465,09:36:15,47017,AUS,M,VET
2466,09:36:20,5689,RSA,M,MAS
2467,09:36:23,38658,RSA,M,SEN
2468,09:36:24,19872,RSA,M,SEN
2469,09:36:28,54313,RSA,M,SEN
2470,09:36:32,52171,RSA,M,VET
2471,09:36:39,14687,GBR,M,SEN
2472,09:36:40,32231,RSA,M,MAS
2473,09:36:40,24848,RSA,M,GM
2474,09:36:41,56145,RSA,M,SEN
2475,09:36:41,48914,GBR,M,MAS
2476,09:36:45,40578,RSA,M,SEN
2477,09:36:56,35662,RSA,M,MAS
2478,09:37:07,29142,RSA,M,SEN
2479,09:37:08,50868,SWZ,M,SEN
2480,09:37:10,17241,RSA,M,VET
2481,09:37:16,2516,RSA,M,MAS
2482,09:37:17,43636,BRA,F,VET
2483,09:37:23,18611,RSA,M,GM
2484,09:37:25,50456,USA,M,VET
2485,09:37:27,15243,BRA,M,SEN
2486,09:37:28,30249,RSA,M,SEN
2487,09:37:33,31045,RSA,M,SEN
2488,09:37:33,59421,RSA,M,SEN
2489,09:37:36,52658,RSA,M,SEN
2490,09:37:39,54805,RSA,F,VET
2491,09:37:39,19829,RSA,F,SEN
2492,09:37:39,53784,RSA,M,SEN
2493,09:37:44,12934,RSA,M,VET
2494,09:37:45,59472,RSA,M,VET
2495,09:37:53,47404,RSA,M,SEN
2496,09:37:54,9268,RSA,F,MAS
2497,09:37:55,21389,NAM,M,VET
2498,09:37:56,55880,RSA,M,SEN
2499,09:37:56,48018,RSA,M,MAS
2500,09:38:04,50319,UAE,M,VET
2501,09:38:05,30453,RSA,F,SEN
2502,09:38:05,36395,AUS,M,VET
2503,09:38:06,59270,RSA,M,VET
2504,09:38:06,23560,AUS,M,MAS
2505,09:38:08,16997,RSA,M,VET
2506,09:38:12,20007,RSA,M,VET
2507,09:38:12,17174,RSA,M,SEN
2508,09:38:14,31040,RSA,M,MAS
2509,09:38:14,53977,RSA,M,VET
2510,09:38:23,34723,RSA,M,MAS
2511,09:38:23,35107,RSA,M,VET
2512,09:38:23,49786,RSA,M,VET
2513,09:38:23,58037,RSA,M,SEN
2514,09:38:30,50536,BRA,M,SEN
2515,09:38:31,43597,RSA,M,MAS
2516,09:38:31,18152,RSA,M,SEN
2517,09:38:32,24280,RSA,M,VET
2518,09:38:32,31947,RSA,M,SEN
2519,09:38:32,38348,RSA,M,VET
2520,09:38:33,25285,RSA,M,VET
2521,09:38:34,36771,RSA,M,SEN
2522,09:38:36,51449,RSA,M,SEN
2523,09:38:36,26795,RSA,M,SEN
2524,09:38:43,32859,MAW,M,SEN
2525,09:38:45,57580,RSA,F,SEN
2526,09:38:47,45208,USA,F,SEN
2527,09:38:49,32047,RSA,M,VET
2528,09:38:49,53028,RSA,F,SEN
2529,09:38:51,47340,RSA,F,SEN
2530,09:38:57,18063,RSA,M,MAS
2531,09:38:57,10355,RSA,M,VET
2532,09:39:00,40859,RSA,F,VET
2533,09:39:03,17171,RSA,M,MAS
2534,09:39:17,13884,RSA,M,SEN
2535,09:39:18,39188,RSA,M,VET
2536,09:39:18,27864,RSA,M,VET
2537,09:39:18,59076,RSA,F,SEN
2538,09:39:20,33345,RSA,M,MAS
2539,09:39:29,31684,BRA,F,VET
2540,09:39:50,57861,RSA,M,SEN
2541,09:39:50,20409,RSA,M,SEN
2542,09:39:54,42375,RSA,M,VET
2543,09:39:54,38015,RSA,M,VET
2544,09:39:59,48737,RSA,F,VET
2545,09:39:59,52873,RSA,M,SEN
2546,09:40:00,33684,RSA,F,VET
2547,09:40:00,41817,RSA,M,SEN
2548,09:40:01,49011,RSA,F,SEN
2549,09:40:01,36281,RSA,M,VET
2550,09:40:01,19452,RSA,M,SEN
2551,09:40:02,37097,RSA,M,VET
2552,09:40:02,50688,RSA,M,SEN
2553,09:40:02,13708,RSA,M,SEN
2554,09:40:03,47022,RSA,F,MAS
2555,09:40:04,53939,RSA,M,SEN
2556,09:40:09,21905,UAE,M,SEN
2557,09:40:10,15733,RSA,F,VET
2558,09:40:13,40742,RSA,F,SEN
2559,09:40:15,57249,RSA,F,VET
2560,09:40:19,16731,RSA,M,SEN
2561,09:40:27,30704,RSA,M,VET
2562,09:40:30,23951,RSA,M,MAS
2563,09:40:31,58628,RSA,M,SEN
2564,09:40:34,27453,RSA,M,GM
2565,09:40:34,58213,RSA,M,MAS
2566,09:40:37,36171,RSA,M,VET
2567,09:40:38,47791,RSA,M,SEN
2568,09:40:38,24291,RSA,M,VET
2569,09:40:38,52810,RSA,M,SEN
2570,09:40:39,39733,RSA,M,SEN
2571,09:40:41,30344,RSA,F,SEN
2572,09:40:42,25866,RSA,M,VET
2573,09:40:42,40092,RSA,M,SEN
2574,09:40:44,29711,RSA,M,MAS
2575,09:40:46,53630,RSA,M,SEN
2576,09:40:50,19028,RSA,M,SEN
2577,09:40:52,55900,GBR,M,SEN
2578,09:40:53,43180,RSA,M,VET
2579,09:40:54,30990,RSA,M,GM
2580,09:40:54,25667,SUI,F,VET
2581,09:40:56,16746,RSA,M,GM
2582,09:40:57,52672,RSA,M,VET
2583,09:40:57,33498,RSA,M,SEN
2584,09:40:59,55391,RSA,F,VET
2585,09:40:59,10855,RSA,F,SEN
2586,09:41:00,47130,RSA,M,SEN
2587,09:41:01,50256,RSA,M,VET
2588,09:41:03,7296,RSA,M,GM
2589,09:41:03,52772,RSA,M,VET
2590,09:41:05,19833,RSA,M,SEN
2591,09:41:08,23522,RSA,M,VET
2592,09:41:09,12309,RSA,M,MAS
2593,09:41:11,52048,RSA,M,VET
2594,09:41:16,13252,RSA,F,SEN
2595,09:41:19,30872,RSA,M,VET
2596,09:41:24,55957,RSA,M,VET
2597,09:41:26,10260,RSA,M,MAS
2598,09:41:31,31959,RSA,M,VET
2599,09:41:31,32265,RSA,M,VET
2600,09:41:33,37267,RSA,M,VET
2601,09:41:33,15146,RSA,M,VET
2602,09:41:35,58071,RSA,M,SEN
2603,09:41:36,25635,RSA,M,SEN
2604,09:41:37,44216,RSA,M,SEN
2605,09:41:39,55673,RSA,M,VET
2606,09:41:45,23292,RSA,M,SEN
2607,09:41:46,30263,RSA,F,SEN
2608,09:41:48,38496,RSA,F,VET
2609,09:41:54,36122,RSA,F,VET
2610,09:41:54,32682,RSA,F,VET
2611,09:41:55,55236,RSA,M,SEN
2612,09:41:56,25639,RSA,M,VET
2613,09:41:57,42078,RSA,M,VET
2614,09:42:03,17347,RSA,M,VET
2615,09:42:03,9940,RSA,M,VET
2616,09:42:07,40903,RSA,F,MAS
2617,09:42:10,43290,BRA,M,VET
2618,09:42:11,32447,NED,F,SEN
2619,09:42:13,41568,RSA,M,VET
2620,09:42:14,10652,RSA,M,VET
2621,09:42:16,26881,RSA,M,SEN
2622,09:42:18,31867,RSA,M,VET
2623,09:42:20,24045,RSA,F,SEN
2624,09:42:20,59153,RSA,F,VET
2625,09:42:21,44061,RSA,M,SEN
2626,09:42:24,53036,RSA,M,VET
2627,09:42:26,43260,GBR,M,VET
2628,09:42:27,51558,RSA,M,SEN
2629,09:42:27,39553,RSA,M,SEN
2630,09:42:29,20435,GBR,M,VET
2631,09:42:32,19018,RSA,M,MAS
2632,09:42:38,38128,RSA,M,SEN
2633,09:42:43,56499,AUS,M,SEN
2634,09:42:43,23358,RSA,M,SEN
2635,09:42:47,18512,RSA,M,MAS
2636,09:42:47,50427,RSA,M,VET
2637,09:42:47,51613,RSA,M,MAS
2638,09:42:47,23225,RSA,M,MAS
2639,09:42:49,22832,RSA,M,SEN
2640,09:42:51,58332,RSA,M,SEN
2641,09:42:51,40154,RSA,M,VET
2642,09:42:52,19110,RSA,M,VET
2643,09:42:52,30711,RSA,M,VET
2644,09:42:52,54985,RSA,M,VET
2645,09:42:52,12393,RSA,F,VET
2646,09:42:56,54493,RSA,M,SEN
2647,09:42:57,34003,RSA,M,VET
2648,09:42:57,3120,ZIM,M,MAS
2649,09:42:57,11499,RSA,M,SEN
2650,09:42:59,34341,RSA,M,SEN
2651,09:42:59,43448,RSA,M,VET
2652,09:42:59,51428,RSA,M,SEN
2653,09:43:01,49201,RSA,M,VET
2654,09:43:02,20087,RSA,F,SEN
2655,09:43:02,53625,RSA,M,SEN
2656,09:43:04,39972,BRA,M,VET
2657,09:43:08,17304,RSA,M,VET
2658,09:43:08,55501,RSA,M,SEN
2659,09:43:12,50224,RSA,M,VET
2660,09:43:14,56120,RSA,M,SEN
2661,09:43:17,53785,RSA,M,SEN
2662,09:43:17,59351,RSA,M,VET
2663,09:43:19,42013,RSA,M,MAS
2664,09:43:20,31963,RSA,M,MAS
2665,09:43:21,59430,RSA,M,SEN
2666,09:43:26,22246,RSA,F,SEN
2667,09:43:27,55701,NED,M,MAS
2668,09:43:34,40820,RSA,F,VET
2669,09:43:36,48408,RSA,M,SEN
2670,09:43:38,53618,RSA,M,VET
2671,09:43:39,37692,RSA,M,MAS
2672,09:43:40,29212,RSA,M,VET
2673,09:43:41,30903,RSA,F,SEN
2674,09:43:41,47421,RSA,M,SEN
2675,09:43:44,42642,RSA,M,SEN
2676,09:43:44,36729,RSA,M,SEN
2677,09:43:44,47524,RSA,M,VET
2678,09:43:45,28366,RSA,M,SEN
2679,09:43:47,51185,RSA,M,SEN
2680,09:43:55,45075,RSA,M,VET
2681,09:43:57,21128,RSA,M,VET
2682,09:43:57,56648,RSA,M,VET
2683,09:43:58,30628,RSA,F,SEN
2684,09:43:59,53585,RSA,M,VET
2685,09:44:00,50133,RSA,M,VET
2686,09:44:01,32979,RSA,M,MAS
2687,09:44:02,20252,RSA,M,SEN
2688,09:44:03,36345,GER,M,MAS
2689,09:44:04,32670,RSA,M,VET
2690,09:44:05,18176,RSA,M,VET
2691,09:44:06,42656,RSA,F,SEN
2692,09:44:08,12265,RSA,M,VET
2693,09:44:15,31717,RSA,M,VET
2694,09:44:17,42106,RSA,M,VET
2695,09:44:17,28648,RSA,M,MAS
2696,09:44:23,10070,RSA,F,VET
2697,09:44:25,21811,RSA,M,VET
2698,09:44:28,25579,RSA,M,SEN
2699,09:44:34,52213,RSA,M,SEN
2700,09:44:39,45816,RSA,M,VET
2701,09:44:46,14051,RSA,M,VET
2702,09:44:46,25276,RSA,M,SEN
2703,09:44:51,54246,RSA,M,SEN
2704,09:44:51,54772,RSA,M,SEN
2705,09:44:51,15356,RSA,F,SEN
2706,09:44:52,20777,GBR,M,SEN
2707,09:44:55,16890,RSA,M,VET
2708,09:44:57,46672,RSA,F,SEN
2709,09:44:58,46347,RSA,M,SEN
2710,09:44:59,26286,RSA,M,SEN
2711,09:45:02,55060,RSA,F,SEN
2712,09:45:03,36031,GER,M,MAS
2713,09:45:04,50040,ZIM,F,VET
2714,09:45:05,42280,RSA,M,SEN
2715,09:45:10,57962,RSA,M,SEN
2716,09:45:10,59128,MOZ,M,SEN
2717,09:45:13,21226,GBR,M,SEN
2718,09:45:18,56974,RSA,F,VET
2719,09:45:18,56165,ZIM,M,VET
2720,09:45:18,58501,RSA,M,SEN
2721,09:45:22,32716,RSA,M,VET
2722,09:45:22,54612,RSA,M,VET
2723,09:45:22,58323,RSA,M,SEN
2724,09:45:25,4198,RSA,M,MAS
2725,09:45:27,21079,RSA,M,VET
2726,09:45:33,56811,RSA,M,SEN
2727,09:45:35,37575,RSA,M,SEN
2728,09:45:37,40675,RSA,M,MAS
2729,09:45:38,45151,RSA,M,SEN
2730,09:45:38,52250,RSA,M,VET
2731,09:45:38,36856,LES,M,SEN
2732,09:45:40,46974,RSA,M,VET
2733,09:45:41,35805,UAE,F,SEN
2734,09:45:42,49143,RSA,M,MAS
2735,09:45:42,55902,RSA,M,VET
2736,09:45:42,50462,GBR,M,VET
2737,09:45:44,32307,RSA,M,VET
2738,09:45:46,31302,RSA,F,SEN
2739,09:45:49,56328,RSA,M,SEN
2740,09:45:57,15840,RSA,M,SEN
2741,09:46:00,34647,RSA,M,MAS
2742,09:46:03,55290,RSA,M,VET
2743,09:46:04,46235,RSA,M,VET
2744,09:46:04,56651,RSA,M,VET
2745,09:46:04,42058,RSA,M,SEN
2746,09:46:04,52049,RSA,M,SEN
2747,09:46:09,37365,RSA,M,VET
2748,09:46:09,270,RSA,F,VET
2749,09:46:11,42135,USA,M,VET
2750,09:46:12,16120,RSA,M,VET
2751,09:46:13,36026,RSA,M,VET
2752,09:46:14,29126,RSA,M,SEN
2753,09:46:17,9683,RSA,M,VET
2754,09:46:17,30786,RSA,F,MAS
2755,09:46:17,31771,RSA,M,SEN
2756,09:46:17,17669,RSA,M,VET
2757,09:46:17,17275,RSA,M,SEN
2758,09:46:18,37926,RSA,M,SEN
2759,09:46:18,25284,RSA,M,VET
2760,09:46:19,42118,RSA,M,SEN
2761,09:46:23,16972,RSA,M,SEN
2762,09:46:24,1600,RSA,M,VET
2763,09:46:26,28240,RSA,M,SEN
2764,09:46:28,52637,RSA,M,MAS
2765,09:46:30,25523,RSA,M,VET
2766,09:46:31,18141,RSA,M,SEN
2767,09:46:32,15857,RSA,M,SEN
2768,09:46:33,37461,RSA,M,VET
2769,09:46:33,13569,RSA,M,SEN
2770,09:46:34,48070,USA,M,VET
2771,09:46:36,19456,RSA,F,SEN
2772,09:46:38,48586,RSA,M,VET
2773,09:46:39,58471,ZAM,M,SEN
2774,09:46:40,50933,RSA,M,SEN
2775,09:46:41,15490,ZIM,M,SEN
2776,09:46:43,51282,RSA,M,SEN
2777,09:46:48,58103,RSA,M,VET
2778,09:46:52,15285,RSA,M,SEN
2779,09:46:53,48145,RSA,M,VET
2780,09:46:54,11472,RSA,M,SEN
2781,09:46:57,32093,RSA,M,SEN
2782,09:46:57,35933,USA,M,VET
2783,09:46:58,42507,BRA,M,VET
2784,09:46:59,17181,RSA,M,MAS
2785,09:46:59,45293,GER,M,MAS
2786,09:46:59,40849,RSA,M,SEN
2787,09:47:05,49623,ISR,M,SEN
2788,09:47:06,49996,RSA,M,SEN
2789,09:47:06,47147,RSA,M,SEN
2790,09:47:06,16407,RSA,M,VET
2791,09:47:08,20205,GBR,M,MAS
2792,09:47:15,20687,GBR,M,MAS
2793,09:47:20,31290,RSA,M,SEN
2794,09:47:20,15558,RSA,M,VET
2795,09:47:23,31846,RSA,M,VET
2796,09:47:24,38419,RSA,F,SEN
2797,09:47:25,59023,RSA,F,VET
2798,09:47:25,59968,RSA,M,SEN
2799,09:47:26,35229,RSA,M,VET
2800,09:47:26,15158,RSA,M,VET
2801,09:47:27,37469,RSA,M,VET
2802,09:47:30,54077,RSA,F,SEN
2803,09:47:31,28688,RSA,M,MAS
2804,09:47:32,52165,RSA,M,MAS
2805,09:47:33,35940,RSA,M,VET
2806,09:47:33,39282,RSA,M,SEN
2807,09:47:36,17898,RSA,M,VET
2808,09:47:36,31123,RSA,M,VET
2809,09:47:37,22833,RSA,F,SEN
2810,09:47:39,28630,RSA,M,SEN
2811,09:47:39,49857,RSA,M,SEN
2812,09:47:40,30942,RSA,M,VET
2813,09:47:43,13261,RSA,M,SEN
2814,09:47:48,41438,RSA,M,SEN
2815,09:47:49,10834,RSA,M,VET
2816,09:47:51,15074,RSA,M,VET
2817,09:47:51,56858,ISR,M,VET
2818,09:47:54,16682,RSA,F,SEN
2819,09:47:57,18976,RSA,M,SEN
2820,09:48:00,31866,RSA,M,SEN
2821,09:48:02,45754,RSA,M,MAS
2822,09:48:02,40199,AUS,M,SEN
2823,09:48:02,35002,RSA,F,SEN
2824,09:48:02,44800,RSA,M,SEN
2825,09:48:04,45087,RSA,M,MAS
2826,09:48:05,58926,RSA,M,VET
2827,09:48:05,15082,RSA,M,VET
2828,09:48:06,19311,RSA,F,SEN
2829,09:48:10,13554,RSA,M,MAS
2830,09:48:13,20972,BRA,M,SEN
2831,09:48:13,53417,RSA,M,VET
2832,09:48:14,43462,USA,M,MAS
2833,09:48:15,50014,AUS,F,MAS
2834,09:48:15,36717,USA,M,VET
2835,09:48:16,45722,RSA,M,SEN
2836,09:48:16,50044,RSA,M,SEN
2837,09:48:16,45141,RSA,M,SEN
2838,09:48:17,53576,RSA,M,SEN
2839,09:48:18,21571,RSA,M,VET
2840,09:48:18,16018,RSA,M,SEN
2841,09:48:23,41671,RSA,M,VET
2842,09:48:26,40230,RSA,M,SEN
2843,09:48:27,34107,RSA,M,MAS
2844,09:48:27,15380,RSA,M,SEN
2845,09:48:30,50301,RSA,M,VET
2846,09:48:30,10082,RSA,M,SEN
2847,09:48:32,24070,RSA,M,MAS
2848,09:48:32,20679,USA,M,MAS
2849,09:48:34,51443,RSA,M,VET
2850,09:48:35,24611,RSA,M,SEN
2851,09:48:40,53828,RSA,M,SEN
2852,09:48:44,48588,RSA,M,SEN
2853,09:48:45,25879,RSA,M,VET
2854,09:48:46,30493,RSA,M,SEN
2855,09:48:46,20398,RSA,M,SEN
2856,09:48:46,41847,RSA,F,SEN
2857,09:48:47,27710,RSA,M,SEN
2858,09:48:51,45143,POR,M,VET
2859,09:48:52,47345,RSA,M,VET
2860,09:48:52,49589,RSA,M,SEN
2861,09:48:56,30663,RSA,M,MAS
2862,09:48:57,52017,RSA,M,SEN
2863,09:48:57,25208,USA,F,VET
2864,09:48:59,17002,RSA,M,SEN
2865,09:49:01,49398,RSA,F,SEN
2866,09:49:13,12095,RSA,M,SEN
2867,09:49:14,46098,RSA,M,SEN
2868,09:49:15,33206,RSA,M,MAS
2869,09:49:17,51297,RSA,M,SEN
2870,09:49:20,34679,RSA,M,VET
2871,09:49:21,3252,RSA,M,SEN
2872,09:49:21,49339,RSA,M,SEN
2873,09:49:21,40770,RSA,M,SEN
2874,09:49:27,13830,RSA,M,SEN
2875,09:49:32,37062,RSA,M,VET
2876,09:49:32,53342,RSA,M,SEN
2877,09:49:34,44699,RSA,F,VET
2878,09:49:36,16199,RSA,M,SEN
2879,09:49:37,33626,RSA,M,VET
2880,09:49:38,41829,RSA,M,SEN
2881,09:49:41,21706,BRA,M,VET
2882,09:49:44,51008,RSA,M,SEN
2883,09:49:46,24495,AUS,M,GM
2884,09:49:47,14040,RSA,F,VET
2885,09:49:48,43993,RSA,F,SEN
2886,09:49:49,53131,RSA,M,MAS
2887,09:49:50,12958,GBR,M,MAS
2888,09:49:50,33194,RSA,M,MAS
2889,09:49:52,54847,RSA,M,SEN
2890,09:49:53,42936,RSA,F,SEN
2891,09:49:56,54153,RSA,M,VET
2892,09:49:59,42594,RSA,M,SEN
2893,09:49:59,29397,USA,M,SEN
2894,09:50:01,12207,GBR,M,VET
2895,09:50:02,53846,RSA,M,SEN
2896,09:50:03,32198,RSA,M,SEN
2897,09:50:06,38375,RSA,M,SEN
2898,09:50:08,42243,RSA,F,SEN
2899,09:50:09,48199,RSA,M,VET
2900,09:50:17,3008,ISR,F,MAS
2901,09:50:19,10890,RSA,M,SEN
2902,09:50:20,36968,RSA,M,SEN
2903,09:50:20,36643,BRA,M,SEN
2904,09:50:21,52290,RSA,F,SEN
2905,09:50:22,37474,RSA,M,VET
2906,09:50:22,40537,RSA,F,SEN
2907,09:50:22,16697,RSA,M,SEN
2908,09:50:23,11210,RSA,M,VET
2909,09:50:24,23067,GBR,M,SEN
2910,09:50:25,12203,MRI,F,MAS
2911,09:50:25,24202,RSA,F,VET
2912,09:50:29,37953,RSA,M,MAS
2913,09:50:32,56373,RSA,M,SEN
2914,09:50:32,59912,RSA,M,SEN
2915,09:50:35,27571,RSA,M,VET
2916,09:50:37,45112,RSA,M,VET
2917,09:50:38,18392,RSA,M,SEN
2918,09:50:38,47565,RSA,M,SEN
2919,09:50:38,54778,RSA,M,SEN
2920,09:50:38,36809,RSA,M,SEN
2921,09:50:39,50694,GBR,M,SEN
2922,09:50:42,49441,RSA,M,SEN
2923,09:50:43,33271,RSA,M,SEN
2924,09:50:45,11881,RSA,M,MAS
2925,09:50:45,57140,RSA,M,VET
2926,09:50:45,59701,RSA,M,VET
2927,09:50:47,47557,RSA,M,SEN
2928,09:50:48,5547,RSA,M,MAS
2929,09:50:48,55038,RSA,M,SEN
2930,09:50:48,53928,RSA,M,SEN
2931,09:50:49,57013,RSA,M,MAS
2932,09:50:50,54499,RSA,M,VET
2933,09:50:52,41784,RSA,F,VET
2934,09:50:54,54874,RSA,M,VET
2935,09:50:55,36868,RSA,M,SEN
2936,09:50:57,26274,RSA,F,VET
2937,09:50:58,22028,CAN,M,SEN
2938,09:50:59,21376,RSA,M,SEN
2939,09:51:06,29521,RSA,M,VET
2940,09:51:06,16214,RSA,M,VET
2941,09:51:08,54397,RSA,M,VET
2942,09:51:11,53738,RSA,F,VET
2943,09:51:11,36264,RSA,M,MAS
2944,09:51:13,25126,RSA,M,SEN
2945,09:51:19,14138,RSA,M,VET
2946,09:51:19,53052,RSA,F,VET
2947,09:51:21,40482,RSA,F,VET
2948,09:51:24,50528,RSA,F,VET
2949,09:51:26,50991,RSA,M,SEN
2950,09:51:30,54965,RSA,F,VET
2951,09:51:31,23479,RSA,M,SEN
2952,09:51:32,54268,RSA,M,VET
2953,09:51:35,51630,RSA,M,SEN
2954,09:51:38,12499,RSA,M,VET
2955,09:51:39,6539,RSA,M,MAS
2956,09:51:39,45222,RSA,M,SEN
2957,09:51:40,42171,RSA,F,MAS
2958,09:51:40,55091,RSA,M,SEN
2959,09:51:40,19269,RSA,M,SEN
2960,09:51:41,55523,RSA,F,MAS
2961,09:51:42,40041,RSA,M,SEN
2962,09:51:45,20321,RSA,M,SEN
2963,09:51:45,16590,RSA,M,VET
2964,09:51:45,16591,RSA,F,VET
2965,09:51:48,39360,RSA,M,SEN
2966,09:51:49,27242,RSA,M,SEN
2967,09:51:49,58236,RSA,M,VET
2968,09:51:54,42528,RSA,M,SEN
2969,09:51:55,35364,RSA,M,VET
2970,09:51:57,55906,RSA,M,SEN
2971,09:51:57,53553,RSA,M,SEN
2972,09:51:59,45765,RSA,M,VET
2973,09:52:00,7039,RSA,M,MAS
2974,09:52:04,41647,RSA,M,VET
2975,09:52:07,40807,RSA,M,VET
2976,09:52:07,45494,RSA,M,MAS
2977,09:52:08,49785,RSA,M,VET
2978,09:52:16,24429,RSA,M,VET
2979,09:52:17,4296,RSA,M,MAS
2980,09:52:18,46316,RSA,M,VET
2981,09:52:26,18201,RSA,M,GM
2982,09:52:43,37720,RSA,M,VET
2983,09:52:45,57382,RSA,M,SEN
2984,09:52:50,32724,RSA,M,SEN
2985,09:52:50,42136,RSA,M,SEN
2986,09:52:50,40695,RSA,M,SEN
2987,09:52:51,4361,RSA,M,MAS
2988,09:52:51,51210,RSA,M,GM
2989,09:52:51,26505,RSA,M,SEN
2990,09:52:51,27108,RSA,M,VET
2991,09:52:51,28083,RSA,F,SEN
2992,09:52:51,57891,RSA,M,MAS
2993,09:52:51,48382,GBR,M,SEN
2994,09:52:51,33081,RSA,M,SEN
2995,09:52:51,24302,RSA,M,SEN
2996,09:52:51,53017,RSA,M,SEN
2997,09:52:51,18798,RSA,M,VET
2998,09:52:52,23880,RSA,M,MAS
2999,09:52:52,6813,RSA,M,MAS
3000,09:52:52,38264,RSA,M,MAS
3001,09:52:52,12199,RSA,M,MAS
3002,09:52:52,18327,RSA,M,SEN
3003,09:52:52,11608,RSA,M,MAS
3004,09:52:52,42192,RSA,M,VET
3005,09:52:52,50063,RSA,M,VET
3006,09:52:52,51478,RSA,M,VET
3007,09:52:52,36508,RSA,M,VET
3008,09:52:52,27090,RSA,M,SEN
3009,09:52:52,43188,RSA,M,SEN
3010,09:52:52,27735,RSA,M,SEN
3011,09:52:52,57386,RSA,M,VET
3012,09:52:52,49752,RSA,M,VET
3013,09:52:52,58941,RSA,M,SEN
3014,09:52:52,49342,RSA,F,SEN
3015,09:52:52,53040,RSA,M,VET
3016,09:52:52,55591,RSA,M,SEN
3017,09:52:52,55625,RSA,M,VET
3018,09:52:52,50862,RSA,M,SEN
3019,09:52:53,49967,RSA,M,VET
3020,09:52:53,37332,RSA,M,GM
3021,09:52:53,30907,RSA,M,MAS
3022,09:52:53,53158,RSA,M,SEN
3023,09:52:53,49471,RSA,F,VET
3024,09:52:53,40405,RSA,M,SEN
3025,09:52:53,54881,RSA,M,VET
3026,09:52:53,17309,RSA,M,SEN
3027,09:52:54,20366,RSA,F,VET
3028,09:52:54,52809,RSA,M,MAS
3029,09:52:54,57028,RSA,M,VET
3030,09:52:54,29279,RSA,M,VET
3031,09:52:54,22354,RSA,M,SEN
3032,09:52:54,21532,NED,M,MAS
3033,09:52:54,43117,RSA,M,VET
3034,09:52:54,22195,RSA,M,VET
3035,09:52:55,51483,RSA,M,VET
3036,09:52:55,48990,RSA,M,VET
3037,09:52:55,55137,RSA,M,SEN
3038,09:52:55,50740,RSA,M,SEN
3039,09:52:56,2843,RSA,M,MAS
3040,09:52:56,31820,RSA,M,VET
3041,09:52:56,20763,RSA,M,SEN
3042,09:52:56,48137,GBR,M,MAS
3043,09:52:56,36329,GER,M,MAS
3044,09:52:57,13626,RSA,M,MAS
3045,09:52:57,42052,RSA,M,VET
3046,09:52:57,49958,RSA,M,MAS
3047,09:52:57,48846,RSA,F,SEN
3048,09:52:57,27238,RSA,M,VET
3049,09:52:57,32912,RSA,M,VET
3050,09:52:58,54071,RSA,M,SEN
3051,09:52:58,48915,RSA,M,VET
3052,09:52:59,16677,RSA,F,SEN
3053,09:53:00,23452,RSA,F,SEN
3054,09:53:00,52329,RSA,M,SEN
3055,09:53:00,21016,RSA,M,VET
3056,09:53:00,50226,RSA,M,VET
3057,09:53:01,36759,RSA,M,MAS
3058,09:53:01,33972,RSA,M,VET
3059,09:53:04,31451,RSA,M,VET
3060,09:53:05,9691,RSA,M,MAS
3061,09:53:06,53084,RSA,M,VET
3062,09:53:08,43747,RSA,M,VET
3063,09:53:08,15951,RSA,M,SEN
3064,09:53:09,52140,RSA,M,VET
3065,09:53:10,50283,RSA,M,VET
3066,09:53:11,43056,BRA,M,VET
3067,09:53:13,42379,RSA,M,VET
3068,09:53:15,50942,RSA,M,SEN
3069,09:53:16,58767,RSA,M,VET
3070,09:53:17,25655,SUI,M,MAS
3071,09:53:18,53424,RSA,M,SEN
3072,09:53:21,21209,RSA,M,SEN
3073,09:53:22,35676,RSA,M,MAS
3074,09:53:22,50875,RSA,M,VET
3075,09:53:24,27410,RSA,M,VET
3076,09:53:30,11380,RSA,M,MAS
3077,09:53:30,39848,RSA,M,SEN
3078,09:53:33,9369,RSA,M,GM
3079,09:53:33,37406,RSA,M,MAS
3080,09:53:33,57924,RSA,M,VET
3081,09:53:34,50905,RSA,M,SEN
3082,09:53:35,18151,RSA,M,SEN
3083,09:53:36,41918,RSA,M,SEN
3084,09:53:42,11613,USA,M,SEN
3085,09:53:43,46470,RSA,M,SEN
3086,09:53:48,42259,RSA,M,VET
3087,09:53:52,32930,RSA,M,MAS
3088,09:53:53,25351,RSA,M,VET
3089,09:53:54,44053,RSA,M,SEN
3090,09:54:00,47502,RSA,M,SEN
3091,09:54:03,30532,RSA,M,SEN
3092,09:54:03,21686,RSA,M,MAS
3093,09:54:07,13635,RSA,M,SEN
3094,09:54:10,47516,RSA,F,SEN
3095,09:54:16,53085,RSA,M,MAS
3096,09:54:19,20214,GBR,M,VET
3097,09:54:24,18120,RSA,M,SEN
3098,09:54:25,31657,RSA,M,MAS
